School DBN,date,temperature_2m_mean (°C),precipitation_sum (mm),absent_rate,present_rate
07X029,2019/04,9.2125,3.5125,0.08702891395534121,0.9124430677356807
07X029,2019/05,15.477272727272727,3.227272727272727,0.0936106819014384,0.9058970957119407
07X029,2019/06,20.146666666666665,7.493333333333334,0.18241717868027674,0.8175828213197233
07X030,2018/09,21.279999999999998,13.366666666666667,0.08114416810702235,0.9188558318929777
07X030,2018/10,13.759090909090908,2.7409090909090907,0.08224627205593545,0.9172463261731688
07X030,2018/11,6.911111111111111,6.238888888888889,0.10558424335837831,0.893797707065516
07X030,2018/12,2.393333333333333,3.5600000000000005,0.09899674045010182,0.9003914073048169
07X030,2019/01,-0.8428571428571429,2.085714285714286,0.12460197939076212,0.8746194197956592
07X030,2019/02,0.892857142857143,3.0500000000000003,0.09737980083155583,0.8919573009156178
07X030,2019/03,2.785,2.825,0.10131553589752944,0.8986844641024705
07X030,2019/04,9.2125,3.5125,0.08805404261436238,0.9119459573856377
07X030,2019/05,15.477272727272727,3.227272727272727,0.0994610457476174,0.9004576402175801
07X030,2019/06,20.146666666666665,7.493333333333334,0.18054043425386263,0.8194595657461374
07X031,2018/09,21.279999999999998,13.366666666666667,0.06802267017447897,0.9319773298255211
07X031,2018/10,13.759090909090908,2.7409090909090907,0.052233164501571866,0.9477668354984281
07X031,2018/11,6.911111111111111,6.238888888888889,0.08159394372889063,0.9179367900190694
07X031,2018/12,2.393333333333333,3.5600000000000005,0.07099268803089441,0.928725224521997
07X031,2019/01,-0.8428571428571429,2.085714285714286,0.10497396418183993,0.8944177471289181
07X031,2019/02,0.892857142857143,3.0500000000000003,0.06597010551202881,0.9326090053273705
07X031,2019/03,2.785,2.825,0.07651592274469107,0.9215641307407584
07X031,2019/04,9.2125,3.5125,0.056682517199514365,0.9426984204895601
07X031,2019/05,15.477272727272727,3.227272727272727,0.06588337338892641,0.9336677600649314
07X031,2019/06,20.146666666666665,7.493333333333334,0.1577979110618769,0.8422020889381231
07X043,2018/09,21.279999999999998,13.366666666666667,0.07237624148321384,0.9276237585167861
07X043,2018/10,13.759090909090908,2.7409090909090907,0.07731194673912255,0.9226880532608774
07X043,2018/11,6.911111111111111,6.238888888888889,0.10035335730133917,0.8996466426986609
07X043,2018/12,2.393333333333333,3.5600000000000005,0.10025609536052205,0.8997439046394778
07X043,2019/01,-0.8428571428571429,2.085714285714286,0.11952984949596221,0.8751443359676969
07X043,2019/02,0.892857142857143,3.0500000000000003,0.0866868972139233,0.9133131027860768
07X043,2019/03,2.785,2.825,0.1024011586720237,0.8926754277612368
07X043,2019/04,9.2125,3.5125,0.0855827797001196,0.9144172202998804
07X043,2019/05,15.477272727272727,3.227272727272727,0.09450926636572364,0.9002535794840788
07X043,2019/06,20.146666666666665,7.493333333333334,0.15909895860368786,0.8409010413963122
07X049,2018/09,21.279999999999998,13.366666666666667,0.06995282266228328,0.9300471773377167
07X049,2018/10,13.759090909090908,2.7409090909090907,0.061098108022467734,0.9387621392571344
07X049,2018/11,6.911111111111111,6.238888888888889,0.088997952089434,0.911002047910566
07X049,2018/12,2.393333333333333,3.5600000000000005,0.07299932241909741,0.9270006775809027
07X049,2019/01,-0.8428571428571429,2.085714285714286,0.11094400223501756,0.8890559977649825
07X049,2019/02,0.892857142857143,3.0500000000000003,0.0671962814189981,0.9268421376580608
07X049,2019/03,2.785,2.825,0.0731658225542341,0.9245300299803281
07X049,2019/04,9.2125,3.5125,0.07594086021505377,0.9240591397849462
07X049,2019/05,15.477272727272727,3.227272727272727,0.08455481861671416,0.9154451813832858
07X049,2019/06,20.146666666666665,7.493333333333334,0.1517247797527386,0.8482752202472614
07X065,2018/09,21.279999999999998,13.366666666666667,0.08831454827609733,0.9116854517239027
07X065,2018/10,13.759090909090908,2.7409090909090907,0.08149585373140936,0.9181328642870018
07X065,2018/11,6.911111111111111,6.238888888888889,0.12005649809033558,0.8795006314191051
07X065,2018/12,2.393333333333333,3.5600000000000005,0.11061195204369764,0.8886844419756516
07X065,2019/01,-0.8428571428571429,2.085714285714286,0.15370052975384477,0.8413488493798709
07X065,2019/02,0.892857142857143,3.0500000000000003,0.10213922706413318,0.8978607729358669
07X065,2019/03,2.785,2.825,0.1161565621830217,0.8802501659239201
07X065,2019/04,9.2125,3.5125,0.10791324123175378,0.8920867587682462
07X065,2019/05,15.477272727272727,3.227272727272727,0.11625450441070283,0.8837454955892973
07X065,2019/06,20.146666666666665,7.493333333333334,0.21800535008075542,0.7819946499192446
07X151,2018/09,21.279999999999998,13.366666666666667,0.11279689511802539,0.8872031048819746
07X151,2018/10,13.759090909090908,2.7409090909090907,0.10707200790654202,0.892927992093458
07X151,2018/11,6.911111111111111,6.238888888888889,0.09722148826837185,0.9027785117316282
07X151,2018/12,2.393333333333333,3.5600000000000005,0.1085131145622067,0.8914868854377933
07X151,2019/01,-0.8428571428571429,2.085714285714286,0.10763961076332604,0.8923603892366739
07X151,2019/02,0.892857142857143,3.0500000000000003,0.09113181943906072,0.9088681805609393
07X151,2019/03,2.785,2.825,0.10344078451629508,0.8965592154837049
07X151,2019/04,9.2125,3.5125,0.08506865089131888,0.9149313491086811
07X151,2019/05,15.477272727272727,3.227272727272727,0.10043741317010117,0.8993716013447958
07X151,2019/06,20.146666666666665,7.493333333333334,0.22924984339727453,0.7707501566027254
